FECHA (YYMMDD);HORA (HHMM);;
180214;0800;0,727327;
180214;0900;0,888406;
180214;1000;1,74865;
180214;1100;1,93959;
180214;1200;2,09798;
180214;1300;2,79315;
180214;1400;3,57191;
180214;1500;3,94785;
180214;1600;3,82241;
180214;1700;3,53967;
180214;1800;3,656;
180214;1900;2,68171;
180214;2000;1,61373;
180214;2100;0,879822;
180214;2200;0,636528;
180214;2300;0,974157;
180215;0000;0,330069;
180215;0100;0,725877;
180215;0200;0,16648;
180215;0300;0,137918;
180215;0400;0,525836;
180215;0500;0,326443;
180215;0600;0,189188;
180215;0700;1,1082;
180215;0800;0,627712;
180215;0900;0,419629;
180215;1000;1,69594;
180215;1100;2,26054;
180215;1200;2,50234;
180215;1300;2,87257;
180215;1400;4,43699;
180215;1500;4,98862;
180215;1600;4,48693;
180215;1700;4,02685;
180215;1800;3,44284;
180215;1900;2,61829;
180215;2000;1,47376;
180215;2100;0,955805;
180215;2200;0,678042;
180215;2300;1,06447;
180216;0000;0,44834;
180216;0100;0,456047;
180216;0200;0,155137;
180216;0300;0,286;
180216;0400;0,85906;
180216;0500;0,430641;
180216;0600;0,381241;
180216;0700;0,398555;
180216;0800;0,129374;
180216;0900;1,10579;
180216;1000;2,52563;
180216;1100;2,30464;
180216;1200;3,21793;
180216;1300;3,79752;
180216;1400;3,99231;
180216;1500;4,2265;
180216;1600;4,2742;
180216;1700;5,18117;
180216;1800;3,78413;
180216;1900;2,56093;
180216;2000;2,00238;
180216;2100;0,945889;
180216;2200;0,983396;
180216;2300;0,66032;
180217;0000;0,744311;
180217;0100;0,573709;
180217;0200;0,454288;
180217;0300;0,649408;
180217;0400;0,47836;
180217;0500;0,625875;
180217;0600;0,380744;
180217;0700;0,534624;
180217;0800;0,744168;
180217;0900;1,32251;
180217;1000;1,70832;
180217;1100;2,52732;
180217;1200;3,42593;
180217;1300;3,62488;
180217;1400;4,24561;
180217;1500;4,42835;
180217;1600;4,77341;
180217;1700;4,35797;
180217;1800;4,39045;
180217;1900;2,81001;
180217;2000;2,44865;
180217;2100;2,42928;
180217;2200;1,47703;
180217;2300;0,783311;
180218;0000;1,35692;
180218;0100;0,366401;
180218;0200;1,14678;
180218;0300;0,567901;
