FECHA (YYMMDD);HORA (HHMM);;
180131;0800;22,425;
180131;0900;24,2167;
180131;1000;25,6167;
180131;1100;27,5333;
180131;1200;29,125;
180131;1300;30,6833;
180131;1400;31,5667;
180131;1500;31,7;
180131;1600;31,75;
180131;1700;30,8917;
180131;1800;29,4917;
180131;1900;26,975;
180131;2000;24,3667;
180131;2100;22,2;
180131;2200;20,5833;
180131;2300;19,8333;
180201;0000;19,2417;
180201;0100;17,8818;
180201;0200;18,1583;
180201;0300;17,3;
180201;0400;17,125;
180201;0500;16,95;
180201;0600;16,8917;
180201;0700;19,775;
180201;0800;23,25;
180201;0900;24,6083;
180201;1000;26,4083;
180201;1100;28,3583;
180201;1200;29,8583;
180201;1300;30,9333;
180201;1400;31,2417;
180201;1500;31,1583;
180201;1600;30,6833;
180201;1700;29,55;
180201;1800;28,4167;
180201;1900;25,8833;
180201;2000;23,6333;
180201;2100;22,225;
180201;2200;21,0667;
180201;2300;20,275;
180202;0000;19,6083;
180202;0100;17,925;
180202;0200;17,625;
180202;0300;17,2333;
180202;0400;16,6833;
180202;0500;15,9333;
180202;0600;15,7417;
180202;0700;18,775;
180202;0800;20,55;
180202;0900;22,175;
180202;1000;24,2167;
180202;1100;25,975;
180202;1200;27,1;
180202;1300;28,15;
180202;1400;28,5833;
180202;1500;28,8417;
180202;1600;28,8167;
180202;1700;28,2;
180202;1800;26,6917;
180202;1900;24,3417;
180202;2000;22,0167;
180202;2100;20,5417;
180202;2200;19,775;
180202;2300;18,4583;
180203;0000;17,8083;
180203;0100;17,0833;
180203;0200;16,8917;
180203;0300;16,5;
180203;0400;15,975;
180203;0500;15,4942;
180203;0600;15,2083;
180203;0700;17,6083;
180203;0800;19,1;
180203;0900;20,8833;
180203;1000;23,025;
180203;1100;24,725;
180203;1200;26,15;
180203;1300;27,1417;
180203;1400;27,8417;
180203;1500;28,0583;
180203;1600;27,9583;
180203;1700;26,9;
180203;1800;26,2504;
180203;1900;24,1167;
180203;2000;22,2986;
180203;2100;21,1583;
180203;2200;20,125;
180203;2300;19,1833;
180204;0000;18,6667;
180204;0100;17,6167;
180204;0200;17,2333;
180204;0300;17,275;
180204;0400;16,5917;
180204;0500;16,2833;
180204;0600;16,5417;
180204;0700;19,0917;
180204;0800;20,8667;
180204;0900;22,7;
180204;1000;24,7167;
180204;1100;26,2583;
180204;1200;27,5;
180204;1300;28,8583;
180204;1400;29,125;
180204;1500;29,2917;
180204;1600;28,7583;
180204;1700;28,3167;
180204;1800;26,4645;
180204;1900;24,0058;
180204;2000;22,3971;
180204;2100;21,0634;
180204;2200;20,075;
180204;2300;19,4333;
180205;0000;18,9917;
180205;0100;18,1119;
180205;0200;17,5282;
180205;0300;17,825;
180205;0400;17,325;
180205;0500;16,8333;
180205;0600;17,0333;
180205;0700;19,3083;
180205;0800;21,425;
180205;0900;22,9917;
180205;1000;24,3333;
180205;1100;26,3;
180205;1200;27,725;
180205;1300;28,3727;
180205;1400;28,5;
180205;1500;27,9417;
180205;1600;27,0167;
180205;1700;24,8167;
180205;1800;23,4583;
180205;1900;22,4833;
180205;2000;21,5167;
180205;2100;20,7667;
180205;2200;19,9333;
180205;2300;19,3917;
180206;0000;19,225;
180206;0100;19,1833;
180206;0200;18,0917;
180206;0300;17,9083;
180206;0400;17,8333;
180206;0500;17,0917;
180206;0600;16,4417;
180206;0700;17,5583;
180206;0800;19,7;
180206;0900;21,6417;
180206;1000;22,25;
180206;1100;24,3167;
180206;1200;26,025;
180206;1300;27,0333;
180206;1400;28,125;
180206;1500;28,6583;
180206;1600;28,075;
180206;1700;27,3083;
180206;1800;26,4;
180206;1900;23,8417;
180206;2000;22,0917;
180206;2100;21,25;
180206;2200;20,15;
180206;2300;19,0083;
180207;0000;18,3667;
180207;0100;17,8083;
180207;0200;17,25;
180207;0300;17,1333;
180207;0400;16,625;
180207;0500;16,45;
180207;0600;16,2833;
180207;0700;18,9083;
180207;0800;22,1833;
180207;0900;23,1583;
180207;1000;24,925;
180207;1100;25,975;
180207;1200;27,1333;
180207;1300;28,4667;
180207;1400;28,3083;
180207;1500;27,6583;
180207;1600;27,1417;
180207;1700;26,3;
180207;1800;25,075;
180207;1900;22,8083;
180207;2000;21,0167;
180207;2100;19,75;
180207;2200;18,6417;
180207;2300;18,275;
180208;0000;17,4;
180208;0100;17,1667;
180208;0200;16,8417;
180208;0300;16,2167;
180208;0400;15,65;
180208;0500;16,0167;
180208;0600;15,8917;
180208;0700;17,825;
180208;0800;21,075;
180208;0900;22,7417;
180208;1000;24,3417;
180208;1100;25,675;
180208;1200;26,6083;
180208;1300;27,825;
180208;1400;27,7182;
180208;1500;27,975;
180208;1600;27,4167;
180208;1700;26,6167;
180208;1800;25,025;
180208;1900;22,8583;
180208;2000;21,4583;
180208;2100;19,8417;
180208;2200;18,6;
180208;2300;18;
180209;0000;17,65;
180209;0100;16,3917;
180209;0200;16,2818;
180209;0300;16,4;
180209;0400;15,8167;
180209;0500;15,0333;
180209;0600;14,525;
180209;0700;16,1083;
180209;0800;19,45;
180209;0900;22,2833;
180209;1000;23,375;
180209;1100;25,0333;
180209;1200;26,3;
180209;1300;27,5167;
180209;1400;27,7818;
180209;1500;28,125;
180209;1600;28,4917;
180209;1700;27,775;
180209;1800;26,75;
180209;1900;24,4667;
180209;2000;22,125;
180209;2100;19,4417;
180209;2200;18,3917;
180209;2300;17,5917;
180210;0000;17,2667;
180210;0100;16,2;
180210;0200;15,0667;
180210;0300;14,3833;
180210;0400;13,65;
180210;0500;13,575;
180210;0600;12,85;
180210;0700;16,2583;
180210;0800;20,0917;
180210;0900;21,8333;
180210;1000;23,5333;
180210;1100;25,2833;
180210;1200;26,4583;
180210;1300;28,125;
180210;1400;28,8167;
180210;1500;29,05;
180210;1600;28,2667;
180210;1700;26,2333;
180210;1800;25,05;
180210;1900;23,825;
180210;2000;21,5707;
180210;2100;18,7667;
180210;2200;17,2917;
180210;2300;16,8583;
180211;0000;16,25;
180211;0100;15,475;
180211;0200;14,475;
180211;0300;14,0833;
180211;0400;13,8167;
180211;0500;13,2417;
180211;0600;12,3417;
180211;0700;15,3333;
180211;0800;19,875;
180211;0900;21,5083;
180211;1000;23,7833;
180211;1100;26,0333;
180211;1200;28,9917;
180211;1300;30,0917;
180211;1400;30,625;
180211;1500;30,7909;
180211;1600;30,5333;
180211;1700;30,025;
180211;1800;29,1917;
180211;1900;26,05;
180211;2000;22,2917;
180211;2100;19,9667;
180211;2200;19,2167;
180211;2300;18,225;
180212;0000;17,175;
180212;0100;16,5167;
180212;0200;15,25;
180212;0300;15,1583;
180212;0400;15,0667;
180212;0500;14,7833;
180212;0600;14,7833;
180212;0700;17,4917;
180212;0800;22,2917;
180212;0900;24,275;
180212;1000;26,8333;
180212;1100;29,1083;
180212;1200;31,3167;
180212;1300;32,5833;
180212;1400;33,625;
180212;1500;33,35;
180212;1600;33,0302;
180212;1700;32,0583;
180212;1800;30,1417;
180212;1900;26,8417;
180212;2000;23,2167;
180212;2100;21,325;
180212;2200;20,975;
180212;2300;20,2167;
180213;0000;19,2583;
